"ID","CustomerCode","ProductCode","Month","BudgetQuantity","BudgetNetValue","BudgetMarginPercent"
4176,"3202","00029","201109",265,312.7011,0.019667
4177,"3301","00688","201109",145,280.1126,0.002354
4179,"3207","01093","201109",653,581.025,0.000754
4180,"0046","00049","201109",2333,3366.0702,0.017982
4181,"3501","01093","201109",353,158.0223,-0.010924
4182,"1733","00042","201109",187,504.5962,0.004664
4183,"0614","00019","201109",289,493.3576,0.016433
4184,"0614","00049","201109",285,445.6736,0.032019
4185,"0054","00049","201109",1458,2564.5418,0.025916
4186,"8100","00042","201109",151,254.8465,-0.009204
4187,"6002","00049","201109",545,741.4201,0.039392
4188,"6001","01093","201109",159,119.7642,0.000992
4189,"1307","00049","201109",259,422.6006,0.011957
4190,"1401","00019","201109",151,250.0122,0.009525
4192,"3207","01424","201109",293,846.3049,0.014537
4193,"3100","00049","201109",856,1558.5219,0.050033
4194,"7204","00049","201109",908,1802.5798,0.065107
4195,"7505","00049","201109",207,281.7337,0.006158
4196,"7403","00029","201109",159,233.0609,0.028261
4197,"0012","01093","201109",485,431.8429,0.001505
4198,"4001","01092","201109",132,264,-0.011292
4199,"0039","00049","201109",571,993.84,0.257647
4200,"3101","00049","201109",571,821.5842,0.04646
4201,"8101","00049","201109",130,192.5894,0.011238
4202,"0606","00019","201109",452,852.2764,0.015258
4204,"0034","00049","201109",1011,1634.0354,0.386989
4205,"7700","00049","201109",207,338.0805,0.009566
4206,"2702","01467","201109",109,339.1912,0.018463
4207,"2402","00029","201109",176,208.9221,0.013164
4208,"2402","00049","201109",156,226.7976,0.012987
4209,"2100","00029","201109",119,178.5226,0.006369
4210,"1800","00049","201109",337,631.4722,0.020839
4211,"7903","00049","201109",156,281.7236,0.0311
4212,"0052","00049","201109",3791,6213.4231,0.058101
4213,"6011","00049","201109",207,330.3085,0.024358
4215,"4301","00049","201109",311,396.9019,0.019412
4216,"3200","00033","201109",171,777.6848,0.004333
4217,"3407","01093","201109",149,157.0234,0.001831
4218,"3108","00049","201109",363,732.4976,0.026811
4219,"0808","00042","201109",145,407.7545,0.00157
4220,"0609","00042","201109",103,254.8371,-0.001127
4221,"2201","00033","201109",147,563.4646,0.008427
4222,"1806","00049","201109",337,631.4722,0.021634
4223,"2201","00049","201109",804,1360.8263,0.088976
4224,"3205","00049","201109",882,1476.6531,0.044871
4225,"3202","01355","201109",241,235.906,0.002339
4227,"3206","00029","201109",371,466.1217,0.014563
4228,"2201","00021","201109",152,216.3023,0.001821
4229,"1310","00042","201109",145,415.9096,0.00203
4230,"1204","00049","201109",285,372.0828,0.007442
4231,"1708","00688","201109",121,289.9587,0.00141
4232,"3302","00049","201109",700,1009.2774,0.057131
4233,"1303","00019","201109",151,297.8556,0.019998
4234,"6035","00049","201109",207,330.3085,0.076719
4235,"1203","00019","201109",126,194.61,0.004792
4236,"3105","00049","201109",156,313.3073,0.011449
4238,"0000","00042","201109",121,254.8465,-0.00413
4239,"2201","00029","201109",397,562.8919,0.040412
4240,"2805","00049","201109",311,619.8041,0.022441
4241,"0700","00042","201109",366,883.3736,-0.005358
4242,"2801","00688","201109",121,291.784,0.008604
4243,"0035","00049","201109",156,281.7236,0.076095
4244,"2002","00049","201109",156,231.1072,0.013485
4245,"7706","00042","201109",218,611.6317,0.002354
4246,"1601","00049","201109",130,192.5894,0.011238
4247,"1800","00029","201109",165,240.1997,0.008344
4248,"7606","00049","201109",182,281.7236,0.007745
4249,"4101","00049","201109",156,226.7976,0.012987
4251,"2600","00049","201109",156,281.7236,0.008991
4252,"1502","00029","201109",176,212.9142,0.013628
4253,"1707","00019","201109",377,852.8645,0.021381
4254,"7519","00019","201109",163,243.1056,0.003139
4255,"7402","00049","201109",674,793.8201,0.034406
4256,"8400","00049","201109",156,281.7236,0.007339
4257,"1200","00033","201109",110,360.4556,-0.006085
4258,"3701","00019","201109",502,781.5879,0.025799
4259,"1729","00049","201109",311,597.4698,0.242548
4260,"1207","00033","201109",122,777.6943,0.017226
4261,"3100","00017","201109",190,280.9562,-0.011969
4263,"0602","00049","201109",622,736.7276,0.03222
4264,"3802","00042","201109",145,328.2569,0.002184
4265,"3500","00049","201109",259,352.1672,0.007414
4266,"1721","00049","201109",259,428.6724,0.148451
4267,"3102","00049","201109",830,1141.1408,0.06134
4268,"0034","00019","201109",502,768.4408,0.041469
4269,"3207","00041","201109",822,2129.3845,0.051245
4270,"1304","00033","201109",256,1231.3303,0.011025
4271,"3207","00688","201109",145,362.439,0.002549
4272,"5402","00049","201109",130,170.1043,0.008636
4274,"1723","00049","201109",130,236.8021,0.091645
4275,"5500","00049","201109",156,233.159,0.005858
4276,"1405","00042","201109",468,1051.1004,-0.012251
4277,"2202","00033","201109",232,939.1,0.018699
4278,"1802","00049","201109",156,258.0893,0.016608
4279,"1711","00049","201109",311,540.3641,0.044318
4280,"1734","00688","201109",169,345.6852,-0.01626
4281,"2803","00029","201109",354,699.2032,0.103267
4282,"3602","00049","201109",415,453.6115,0.017135
4283,"3406","00049","201109",130,194.2991,0.005068
4284,"2202","00042","201109",145,246.1927,-0.007157
4286,"0050","00049","201109",1458,2308.1872,0.020681
4287,"1105","00049","201109",156,253.5604,0.007447
4288,"7516","00049","201109",285,518.2828,0.044602
4289,"1807","00019","201109",201,395.2586,0.007587
4290,"3201","00688","201109",145,291.7764,0.003681
4291,"3206","00034","201109",110,518.4057,0.005826
4292,"0616","00019","201109",151,275.9752,0.01177
4293,"7300","00029","201109",265,388.4313,0.013616
4294,"1730","00019","201109",113,233.381,0.042106
4295,"3303","00029","201109",265,389.2785,0.04729
4297,"3102","00029","201109",265,281.446,0.016034
4298,"1310","00049","201109",156,422.6006,0.018078
4299,"0611","00019","201109",113,219.1568,0.010921
4300,"3204","00041","201109",339,815.5089,0.017869
4301,"0039","00050","201109",156,271.0473,0.070877
4302,"1733","00049","201109",389,760.1953,0.22075
4303,"3206","00019","201109",113,197.6195,0.002788
4304,"4903","00041","201109",290,815.5089,0.076599
4305,"7800","00049","201109",207,281.7337,0.005931
4306,"1401","00042","201109",157,328.2493,-0.000749
4307,"1738","00049","201109",156,281.7236,0.008991
4308,"7404","00049","201109",985,1716.6328,0.054587
4310,"0100","00042","201109",125,263.3414,-0.004268
4311,"3204","00014","201109",151,390.5433,0.010136
4312,"3204","00019","201109",151,291.7287,0.005594
4313,"1740","00029","201109",4465,4631.5648,0.010144
4314,"1405","00049","201109",389,574.1539,0.014619
4315,"0012","00049","201109",156,281.7236,0.02416
4316,"3300","00029","201109",176,289.2727,0.011042
4317,"0607","00019","201109",301,437.6077,0.001438
4318,"1902","00034","201109",228,874.6437,0.017844
4319,"0700","00029","201109",176,193.3995,0.004829
4320,"7511","00042","201109",121,340.928,0.003578
4322,"2202","00036","201109",162,153.9737,-0.011253
4323,"1207","00019","201109",452,812.5348,0.012154
4324,"3207","00033","201109",110,457.4577,8.4e-05
4325,"0001","00041","201109",206,441.5436,0.019983
4326,"0001","00042","201109",254,551.9276,0.001256
4327,"2202","01040","201109",156,246.358,0.007295
4328,"6024","00022","201109",190,312.9639,0.01157
4329,"1724","00049","201109",156,284.1625,0.109975
4330,"1734","00029","201109",931,1561.2877,0.512367
4331,"6024","01093","201109",212,168.6047,-0.013206
4333,"0006","01093","201109",159,148.7688,0.000713
4334,"6015","01093","201109",159,148.7688,0.001845
4335,"1708","00019","201109",377,645.8243,0.008434
4336,"3308","00688","201109",121,302.0309,0.002204
4337,"8902","00049","201109",156,226.7976,0.012987
4338,"6023","00049","201109",130,176.0836,0.044565
4339,"0041","00049","201109",1458,1895.2833,0.009028
4340,"6010","00036","201109",130,259.8751,0.000661
4341,"2701","00041","201109",193,328.2569,0.008868
4342,"4902","00049","201109",156,231.1072,0.013485
4343,"0005","01093","201109",265,188.4405,-0.002992
4345,"3207","00034","201109",110,457.4577,0.001735
4346,"3207","00014","201109",452,1171.63,0.029291
4347,"8407","00049","201109",156,281.7236,0.007339
4348,"5701","00022","201109",127,152.6952,-0.000831
4349,"5403","01093","201109",212,188.4405,0.000846
4350,"8401","00049","201109",156,226.7976,0.010601
4351,"3204","00688","201109",161,302.0403,-0.003691
4352,"7901","00029","201109",199,239.5285,0.015332
4353,"7404","00029","201109",265,371.9221,0.013025
4354,"2101","01040","201109",194,256.6229,0.002908
4356,"1202","00029","201109",176,212.9142,0.013628
4357,"6001","00042","201109",103,211.5434,-0.00084
4358,"1400","00029","201109",152,175.1753,0.004707
4359,"9501","00049","201109",648,966.6454,0.056619
4360,"4903","00049","201109",156,269.59,0.028393
4361,"9205","00049","201109",519,845.2012,0.024827
4362,"3205","01210","201109",147,480.3406,0.005586
4363,"1100","00029","201109",159,238.0301,0.008492
4364,"7404","00050","201109",233,406.5709,0.013039
4365,"1716","00049","201109",207,338.0805,0.025704
4366,"2801","00022","201109",253,334.0208,0.001634
4367,"2701","00017","201109",506,721.485,-0.032482
4369,"1404","00019","201109",151,352.9095,0.009661
4370,"1404","00022","201109",253,414.9143,0.001174
4371,"9400","00049","201109",156,281.7236,0.008991
4372,"1902","00041","201109",116,251.109,0.011515
4373,"5403","00042","201109",121,254.8465,-0.014286
4374,"8901","01040","201109",182,285.1284,0.008233
4375,"0804","00803","201109",127,375.7938,-6.315559
4376,"7703","00017","201109",119,149.3593,-0.031989
4377,"7517","01355","201109",211,307.6898,0.004829
4378,"5501","01093","201109",463,66.5357,-0.031442
4379,"8403","00049","201109",519,874.3461,0.071501
4381,"5201","00041","201109",290,630.2533,0.028999
4382,"0600","00029","201109",132,194.2157,0.006808
4383,"1902","01093","201109",176,93.5492,-0.003697
4384,"2803","00017","201109",361,668.5948,-0.048758
4385,"3200","01210","201109",147,686.2009,0.019113
4386,"1738","00042","201109",320,848.1104,1.7e-05
4387,"3203","01210","201109",147,548.9607,0.034447
4388,"3403","00042","201109",121,254.8465,-0.014286
4389,"3400","00042","201109",121,339.7954,0.00126
4390,"7204","01355","201109",181,220.6237,0.001319
4392,"3302","01093","201109",221,158.0223,0.000368
4393,"3206","01210","201109",391,1372.4018,0.021233
4394,"5500","01093","201109",221,165.2987,-0.001843
4395,"1300","00019","201109",138,291.7287,0.006496
4396,"1738","00022","201109",253,414.9143,0.001131
4397,"2801","00021","201109",152,194.6864,-0.000667
4398,"5301","00049","201109",130,170.1043,0.008636
4399,"0041","00019","201109",1836,2616.7536,0.006723
4400,"9202","00049","201109",493,544.3175,0.021001
4401,"1738","00019","201109",138,284.6803,0.006045
4402,"3202","01513","201109",241,235.906,0.001696
4404,"0601","00019","201109",540,869.2974,0.031076
4405,"4100","00021","201109",127,322.4477,0.007372
4406,"1724","00019","201109",276,535.7166,0.11943
4407,"0608","00019","201109",276,535.7166,0.010314
4408,"2201","00019","201109",151,211.3739,0.005087
4409,"4100","00022","201109",127,207.4571,0.000566
4410,"2703","00547","201109",135,295.8438,0.029373
4411,"3207","00021","201109",203,322.4477,-0.000615
4412,"6028","00022","201109",127,165.9657,-0.025195
4413,"3207","01210","201109",684,2424.5574,0.037316
4415,"6019","01093","201109",265,210.7559,-0.003688
4416,"3201","01210","201109",537,1589.7159,0.049067
4417,"1734","00041","201109",750,2116.9253,0.48966
4418,"1709","00021","201109",139,298.7284,0.004691
4419,"1803","00019","201109",540,1117.8995,0.082848
4420,"0601","00022","201109",430,634.2578,0.010422
4421,"6001","00021","201109",127,152.6952,-0.001654
4422,"4102","00021","201109",203,259.5819,-0.000888
4423,"8100","00022","201109",127,282.1417,0.005356
4424,"8503","00029","201109",132,163.6457,0.013448
4425,"3303","00019","201109",201,389.612,0.024994
4426,"2402","00041","201109",109,246.1927,0.011995
4428,"0502","00019","201109",113,176.429,0.00587
4429,"1740","00019","201109",1271,2868.1849,0.006845
4430,"1739","00019","201109",264,485.4858,0.066249
4431,"0037","00019","201109",201,444.1954,0.090732
4432,"1725","00019","201109",377,686.7814,0.129207
4433,"0001","00019","201109",754,1146.1101,0.035681
4434,"1304","00017","201109",456,812.5602,-0.020613
4435,"0702","00019","201109",314,490.0807,0.016307
4436,"4102","00019","201109",188,299.7305,0.010437
4437,"1731","00019","201109",490,989.7836,0.170793
4438,"1745","00019","201109",10310,17683.6474,0.069191
4440,"3900","00019","201109",377,753.4617,0.015016
4441,"3300","00019","201109",276,556.4108,0.01126
4442,"3108","00017","201109",114,224.0537,-0.003761
4443,"0604","00019","201109",276,517.6005,0.00911
4444,"3308","00041","201109",121,305.8159,0.007341
4445,"5101","00049","201109",311,340.2086,0.012851
4446,"3901","00019","201109",201,313.6516,0.010437
4447,"1308","00019","201109",176,347.4982,0.007001
4448,"1804","00019","201109",264,603.4752,0.015968
4449,"3900","00022","201109",253,663.8628,0.0171
4451,"4101","00016","201109",152,187.0437,-0.004455
4452,"1902","00022","201109",127,167.0104,0.000817
4453,"1711","00019","201109",276,535.7166,0.026696
4454,"3101","00017","201109",152,196.9769,-0.011986
4455,"1902","00021","201109",127,162.2387,-0.000555
4456,"1714","00019","201109",113,194.61,0.0067
4457,"1807","00022","201109",114,336.0806,0.010091
4458,"1722","00019","201109",151,350.0862,0.109698
4459,"1737","00019","201109",264,486.5347,0.066805
4460,"0602","00014","201109",151,209.7009,0.002075
4461,"7704","00019","201109",251,423.4914,0.005154
4463,"0702","00022","201109",253,364.5599,0.005149
4464,"6001","00022","201109",127,152.6952,-0.000831
4465,"1732","00019","201109",389,849.2178,0.169625
4466,"1204","00019","201109",465,691.6633,0.003431
4467,"2601","00017","201109",152,288.594,-0.001441
4468,"3403","00019","201109",314,595.123,0.036029
4469,"7300","00019","201109",151,291.7287,0.005388
4470,"1708","01355","201109",181,197.8006,-0.000258
4471,"1739","01523","201109",126,431.7259,0.088188
4472,"0002","00029","201109",529,638.7426,0.040885
4474,"1713","01523","201109",335,1151.2691,0.074659
4475,"3400","01523","201109",151,431.324,0.006949
4476,"1708","01513","201109",181,197.8006,-0.000604
4477,"5701","00021","201109",127,152.6952,-0.001654
4478,"7901","01097","201109",318,380.8503,0.024253
4479,"3101","00021","201109",133,129.783,-0.005252
4480,"3306","01093","201109",132,157.0234,0.002916
4481,"0000","00019","201109",214,373.9664,0.005116
4482,"1403","01355","201109",181,263.7341,0.014317
4483,"1403","01513","201109",181,263.7341,0.013163
4484,"2700","00029","201109",132,194.2157,0.006808
4485,"3102","01093","201109",728,474.0418,-0.004546
4487,"4700","00049","201109",207,375.6349,0.011988
4488,"3201","00021","201109",203,259.5819,-0.000888
4489,"1902","00033","201109",228,874.6437,0.012896
4490,"1902","00035","201109",269,1049.5832,0.018534
4491,"2005","00019","201109",163,306.3058,0.005412
4492,"3200","00803","201109",203,450.4783,-0.010223
4493,"7702","00049","201109",259,362.8892,0.019897
4494,"0054","01097","201109",1488,2121.5591,0.023551
4495,"6027","00021","201109",148,228.2028,-0.010723
4496,"6027","00022","201109",190,300.5165,0.001972
4497,"7601","00019","201109",226,352.2741,0.011673
4499,"8403","00029","201109",397,543.0063,0.050982
4500,"2800","00041","201109",176,428.1422,0.00918
4501,"3206","00021","201109",177,322.4378,0.002125
4502,"3206","00022","201109",177,331.9314,0.003586
4503,"1726","00019","201109",251,487.0151,0.108574
4504,"7705","00019","201109",251,437.6077,0.006092
4505,"7706","00019","201109",301,437.6077,0.001492
4506,"8405","00041","201109",121,316.0097,0.005951
4507,"2800","00017","201109",114,224.0537,-0.003623
4508,"5201","00019","201109",502,751.9306,0.022392
4510,"1802","00019","201109",126,284.1047,0.016641
4511,"9206","00049","201109",337,549.3808,0.016137
4512,"9209","00029","201109",397,438.8681,0.011531
4513,"6019","01105","201109",121,243.52,-0.023963
4514,"3401","00803","201109",127,362.6512,0.007155
4515,"3500","00029","201109",176,194.226,0.004883
4516,"7901","00042","201109",193,393.9083,-0.002071
4517,"4001","00017","201109",203,240.495,-0.018528
4518,"3103","01093","201109",132,141.3304,0.006044
4519,"9201","00049","201109",130,170.1043,0.008636
4520,"5201","00042","201109",290,590.8625,-0.003106
4522,"2703","00017","201109",127,248.9486,-0.013923
4523,"5403","01040","201109",130,212.5147,0.004643
4524,"3201","00022","201109",203,267.2167,0.001308
4525,"8100","00688","201109",146,218.9793,-0.006695
4526,"2601","00029","201109",132,156.3506,0.009834
4527,"7902","00042","201109",339,781.2515,0.006837
4528,"1705","00019","201109",226,446.7834,0.009001
4529,"1200","00035","201109",195,600.7593,-0.012765
4530,"1734","00050","201109",130,256.232,0.075632
4531,"3206","01424","201109",147,439.1686,0.008656
4533,"0015","00049","201109",156,281.7236,0.02416
4534,"2202","01093","201109",212,424,-0.018066
4535,"0007","00041","201109",218,555.8864,0.013072
4536,"3300","01815","201109",218,764.5396,-0.006057
4537,"1902","01815","201109",258,752.2479,-0.007775
